gene,GSM4448287,GSM4448288,GSM4448289,GSM4448290,GSM4448291,GSM4448292,GSM4448293,GSM4448300,GSM4448301,GSM4448302,GSM4448303,GSM4448304,GSM4448305
TBL1XR1,2.2775769092307687,1.134681867076923,2.2900881420769226,3.7534146711538456,3.2867913567692306,3.3823922260769237,2.328990604923077,3.5295871456153844,3.1517238287692306,2.2161186273076927,3.225809761076923,2.630428126307692,2.810268531230769
DNTTIP2,6.076432252692308,5.915884803923077,5.993395550692308,5.949998270923077,6.238632675076922,6.153467537692308,5.985088416615384,4.572530383153846,3.8476064857692305,5.841827272615385,5.417949441307692,6.244394711461538,6.137187772846153
EXOSC7,4.097043214538462,4.357201440307692,4.655857082230768,4.720728643307693,3.997993208076923,4.0739057633076925,4.8636698439999995,4.879298604692307,4.627348218692308,2.9622673580769234,3.306402406384615,2.8367746466923074,3.516734080076923
PDGFRL,2.0480168415384616,3.1005575434615387,3.685267084461538,4.517633854538461,3.519353737923077,4.084865663846154,4.244654112384616,4.145068426230769,3.7056130228461535,3.1664828412307693,3.8165578346153852,2.4476697364615387,3.4062761901538465
ARG2,1.8368247554615387,1.7840637683846152,2.0024693929230772,1.9019079214615382,1.8720878924615385,1.9701184927692308,1.6747372472307693,1.9753977212307692,2.5141756764615386,3.5318811880000003,2.7015420362307694,3.8796309434615384,1.7664859886923077
FBN1,3.4227679705384615,4.346825224076923,4.496331414307692,5.488844433384616,4.244903902538462,4.487041728923076,5.087337552923076,4.846013037538461,4.126578398461539,3.310100930692308,4.416990961769231,3.015621627615384,3.913901432692307
ZNF302,3.4178451993846157,3.420082437692308,3.5665930084615387,3.717229502384615,3.574249017769231,3.638618175615384,3.8968159790769232,2.6047477066923075,1.2009808103846156,3.544705709846154,3.085692520461539,3.208180903615384,3.686226789
CEBPD,1.1440760239999999,1.6816567664615385,1.3713954072307692,1.3985398384615388,1.9824177379999999,2.3981833864615387,1.5517417396153848,1.4482874133076924,1.5100214144615385,2.967020101076923,3.489344836538462,1.4244553482307696,1.481536755153846
BTG2,3.2885196704615387,4.020751606923077,3.7436802222307697,3.9431800136923076,2.7228317937692306,3.1606643404615387,2.422666020615384,3.252690003615385,5.070848578153846,2.7817839532307693,2.87086350823077,3.667493243,3.5262356874615386
ZNF91,5.651275217461538,5.35688952423077,5.446582725461539,5.622219609153846,5.772039342153847,5.501456493999999,5.576407900615385,4.05833867576923,3.402506286692308,5.317073134307693,4.833232899692308,4.800957859153846,5.359397293076923
LAMB4,4.2150953097692305,3.6895247946153846,3.522798917384615,4.077027016615384,3.624122716230769,3.634512813923077,3.7516056528461545,2.755811085076923,2.297045363230769,3.079029054,2.311871713153846,2.131774205923077,3.5433245340769233
ARPC4-TTLL3,4.9482206774615385,4.773524998615384,5.066399365692307,5.924656958076923,5.931905974615384,6.344374254615385,4.883581688461539,6.52655838623077,6.936904893153847,5.156944550384616,6.019051959076924,6.085319984999999,5.913393264230768
TNFAIP6,3.862927665538462,5.194708219692307,5.715264840461538,5.9792777926153855,5.4515773911538465,6.24801078276923,5.148500545153846,4.140236832923077,4.950254305153846,4.888332051153847,5.697350267384615,4.540175864538462,4.9525463474615385
RBM25,5.409021397461539,5.298335850153846,5.337505351230769,5.526166605153847,5.751518359692308,5.727655976461538,5.453245024461539,3.7833729172307695,3.715737179769231,5.375977460384615,4.541136051076924,5.635970693923077,5.552088356461539
IFIH1,5.626278882923076,5.725350598769231,5.629560228615384,5.741969777538462,5.5769503480000004,5.480157940615385,5.688102682307692,3.919154743076923,3.6426080556923073,5.635970693923077,5.415827913384616,5.241463848307692,5.620519197769231
IFI44,5.351692780692308,5.164996640230769,5.364361494153846,6.071811004846155,5.332075338538463,5.391714168230768,5.781332110461539,4.151035106538462,3.7992438184615382,4.831569697923077,4.9799731469230775,4.033198386923077,4.486014598615385
RGCC,3.125390754538462,3.625912008615384,4.265285674307693,3.951283894384616,3.9953760260769235,4.2319260451538465,3.305704985230769,3.1344066721538457,3.1557553922307693,5.136209436307691,4.972033773230769,3.152982454076923,4.041975097384616
CFD,5.976674235999999,6.876966764923078,7.070827533615384,6.995978096076924,6.933892718,7.06990429023077,7.871441503846156,7.074837514307692,6.861361192692309,6.518736307769231,6.483572995230771,5.2299542507692305,5.750356411692309
ACTB,7.654485272461539,8.31135088876923,8.203027285923076,9.207194559307693,8.980277645923076,9.420471027846155,7.730449842230769,9.46024450423077,9.884823972000001,8.197329502461537,8.53961587923077,8.971688267923078,8.759655088692307
NUCB2,5.288691468461538,5.48341166023077,4.932311544615384,5.269859987615385,5.298145811461539,5.139236166384615,5.295994948923076,3.5499926214615387,3.4850974384615387,5.126125016538461,4.67121339,5.683419167384615,5.0451512414615385
YWHAZ,6.013251376538462,5.666318409230769,6.003705935846154,7.43075040653846,7.0369438284615375,7.456892823153846,6.075462559923077,7.025434427923077,7.5279176308461535,5.7697366855384615,6.716284571230768,7.123757028384615,6.961658110384617
TOP2A,4.3135621231538455,3.8070775279230773,3.6133886731538456,4.0715677430769235,3.773615489615385,3.7249306586923066,4.206970591153846,3.491693969923077,2.993131202923077,2.8583284822307693,1.9102054824615382,3.5222918966153838,2.792911134923077
SLC2A10,1.8991454549230768,3.2297926528461534,3.9992674230769234,4.218958951923076,3.670977803307693,3.963930444923077,4.020751606923077,3.921488274230769,3.3912618393076923,3.395390784153846,3.7190442638461536,2.435761356153846,3.153312525
CFHR1,3.2888279199230768,5.085154973384615,5.268575085999999,5.339475415846154,4.936945446307691,5.4307919619230764,5.618779472000001,5.1244824666923074,4.38745937723077,5.134261460384616,5.058481669461539,3.7799556379230768,4.88990234823077
ITGA6,4.582432036692307,4.404114787153845,4.458291568153846,6.178706910461539,5.72058620946154,5.447003199538462,4.179685790307692,5.564189309923078,5.9439983779230765,4.831828101846154,5.942662351,4.93189502923077,5.435298056615385
CFH,2.8260339224615385,4.526832176538462,4.686236900615384,4.587963185538462,4.4565602676153855,4.938258715230769,5.308432342461539,4.715391997538462,4.246912110384615,4.629847570076923,4.505805928846154,3.208180903615384,4.161795754615384
GOLIM4,3.0710886593076925,2.8338731535384607,1.5968237625384616,3.518210568769231,2.8066338123846153,1.9541257663846154,2.666675828846154,1.5184409861538462,1.3003406890769231,2.3694720090769232,2.7228317937692306,1.8522983059999996,2.5060851086923077
GNL3L,4.614773473769231,4.825049671538462,4.445627996923077,5.059407827076924,4.818681149692308,4.034374789538462,4.438032914000001,5.312824675692307,5.022515744230769,4.932661010461538,5.172871972846154,2.9718068601538468,3.643169827769231
MIR3620,4.6210636130000005,4.759084836,4.835246138846154,5.575109711923076,5.959266044076923,6.410291768307692,4.726475883076923,6.263319130692309,6.353003505846153,4.838652105,5.668278432769231,5.824885175769231,5.673400247461538
CXCL2,2.5222877386923077,4.263396286461539,3.8125598370769227,3.9163917046923085,4.094525235,4.260724139923076,3.2633938505384616,3.551111105923077,4.371495319076923,4.431460477000001,5.000914763000001,4.406748256076923,3.1240753903076923
STIP1,2.8845405005384612,2.968450380461538,2.577628426076923,3.5842537542307684,4.174079161538462,4.110543144307693,2.3770579953076925,4.264268062538462,4.179159940153846,2.914697112153846,3.2199496282307694,3.785859725461538,3.865785065461539
OLFML1,2.615405812384615,3.292453768230769,3.8354595106923077,4.617678836076923,3.3269157025384613,3.8854575189230767,4.4607462835384615,4.164338947461538,3.6815645570769227,3.071982555615385,3.4194710426923076,2.363122903153846,3.3519788795384615
PMS1,4.682299394384615,4.667638968538461,4.398083748769231,4.584549344538461,4.984003972538461,4.682299394384615,4.572124807,3.197357563923077,2.640721906153846,4.212696289307693,3.8526466368461536,4.25738729123077,4.464374853461539
GPRC5A,4.276060219769231,3.758468687076923,4.209658116692308,4.042984615076923,3.8704139589999995,3.608140542923077,3.577003887461539,3.783611921923077,5.2766157694615385,5.254559427307692,5.285504586615384,5.0317844084615375,4.502539411461539
ZNF652,2.931149519230769,3.477462565923077,2.835529668,3.60882445576923,3.780522377538461,3.53631042823077,4.059495714615385,3.7479739070769233,3.4491840009999994,3.736920481769231,3.8123291654615374,1.5233057406153847,3.0567243023846156
ZNF195,3.397257008538462,2.5819956043846157,2.739839313615385,3.271034064384615,2.968940943384615,3.0945104523846156,3.012086018846154,1.6526659298461541,1.077825215230769,2.4889563834615385,2.3199437153846154,2.7983613744615385,3.0343130794615383
GREM1,4.526595948692307,6.100978348461538,6.733571145846155,6.537290593153846,6.677398614923077,6.623034244769229,6.340774088769231,5.959610056230769,5.892929080000001,6.605862316153847,6.968462809461538,5.581549520384616,6.687250543615385
OLFML3,4.0708831942307695,5.790042439769231,5.778683750615384,6.1090776572307695,5.567473542615384,5.860489319153846,6.189355160769231,6.077839404538462,5.584578671846154,4.786303300153845,5.349000705,4.602260187384615,4.9675342613076925
VCAN,2.5874383205384612,2.8394411807692306,3.7554300541538463,4.3640279589999995,3.8309721357692306,4.787020356692308,3.867305058,3.9155774778461536,3.955736887769231,2.573863373230769,3.420082437692308,3.6731692448461533,3.4162364484615386
PRNP,3.1206586963846155,2.8260339224615385,3.4264366203076926,4.095758329153846,4.386045675923078,4.890312833538461,3.038089568923077,4.38745937723077,4.3990905300000005,3.4986205548461538,3.9105213697692305,4.4992542324615385,4.2180354136923075
SERPINA3,3.877083750461538,4.505237588923077,4.844126710538462,4.587963185538462,4.245556556,4.508324470538462,4.125339374230769,6.173921749923077,5.800024533076924,4.854262651923076,5.177907242769231,5.271048135307693,4.9168944070769225
POSTN,8.48713913953846,8.747010972923077,8.882290976692307,9.745059969461538,8.726263946384616,8.847883423692307,9.280313965846155,8.109962328,7.743758705538462,7.824028808461538,7.861445003846153,7.530769463692308,8.591133522538462
CCT2,5.736400917923077,5.3963273140000005,4.9799731469230775,6.15953516076923,6.688900814538461,7.002185341384616,5.185565690538462,6.687250543615385,6.343857243076925,5.422816056230768,6.00217333676923,6.495640200846154,6.531879872230769
EFHC2,2.8551430099230766,1.620499761923077,2.295523777153846,3.3069070853076923,1.9140816301538461,2.0621063585384616,2.723879881,1.906433157,1.1665982067692309,1.6568877630769232,2.1845273971538464,1.241750704846154,2.804356055307692
KRT15,6.830583400923079,6.029936636692309,5.834043905076925,6.483572995230771,6.140831079153846,6.5066869181538465,6.871375251769231,6.2513754765384615,6.807511834384615,5.577423133923077,4.611469934923077,5.581896862384615,5.6079752630769235
SENP6,5.238468708307693,4.974515493230769,5.012015481846153,5.280805169076922,5.25580629923077,5.0410844894615385,5.36542784776923,3.9503333175384623,3.10931921576923,5.109958286692308,4.683170876538462,5.021248283230769,5.277090334230769
FOSB,2.5252110566923074,2.598442606923077,3.052188376615384,2.7986550974615385,3.038928343153846,2.937184772923077,2.6416773951538457,2.764946880538461,4.382028117769232,3.624122716230769,4.481364265461538,3.388056156615385,3.551111105923077
LDB2,2.126808097153846,1.9573502801538463,2.7629733744615383,3.4391330807692313,2.682767575461538,2.502249497615385,3.583571431307692,3.3787218513076924,2.4161248585384616,1.9887119589230773,1.8381161378461537,1.8985314956923078,1.781204712846154
LRRC15,4.029888595,5.324074980615384,5.1922473340769235,5.575490754307693,4.910140075461538,4.841600045615385,5.374697233615385,5.565241050615384,5.324074980615384,3.7784336329999992,4.213817914076923,4.2801203008461535,4.131288167538461
PSEN1,2.0561987982307692,1.4324765037692306,2.0221698989999997,3.375433197307692,2.853365324923077,3.125390754538462,2.318682678769231,3.1436895415384614,3.6605584836153846,2.1110212950769234,2.971533853307693,2.9644731195384613,2.7986550974615385
LAMP1,3.665673845769231,2.8412645785384614,3.4032819323846155,4.289019551615384,4.1700959790769225,4.475072552307693,3.619861717230769,4.923523088307693,5.14980584923077,3.4741594986153848,4.248667050846154,4.1870298290769234,4.318819782076924
DIRAS3,2.301832098,4.338938390076924,4.438032914000001,3.8423777936923074,3.8309721357692306,4.4931090006153855,4.3147265859230775,3.539361990230769,3.295168892307692,3.625912008615384,3.940050273076923,2.893386968076923,3.960447222
NEB,3.6023325933076924,2.7058420523076925,3.081915337615385,3.400039436538462,2.863818661846154,2.8949832303076923,3.736354449,2.2974815505384614,1.814516068846154,1.758405532769231,2.3997265492307696,2.1644280196923074,3.0048146251538466
THY1,4.2296479883076925,5.492718303230769,5.35320869523077,5.785842211076924,5.215166141230769,5.138025128076923,6.187073431,5.768853969846154,5.436745635461539,4.478851643153846,4.989695473307692,4.098254440230769,4.599942688
CEMIP,5.4702355371538465,6.628147821615386,7.168733674923077,6.6309121225384615,7.505620272538461,7.769148048153847,6.52580193876923,6.61891249346154,7.045340659153846,7.649892942384616,7.426844222461539,6.593052530846155,6.387886745692308
RSRP1,4.9835029450000015,4.139233287769231,3.9931797533076927,5.188718693461539,4.847942130461538,5.0107636036923076,4.788855207384616,3.430257573923077,3.527988003153846,3.728897604846154,3.670977803307693,4.051506976461539,4.800957859153846
CLCA4,3.9134731693846145,2.837751772,3.4658119280000004,4.07339786376923,3.7676571103076926,3.261185024461539,3.99626272123077,2.710851547153846,2.110235860384615,3.1598654437692306,3.0497549518461535,2.632895347153846,4.066906094769231
HMGN5,1.6950198146923077,1.8303239025384619,2.0024693929230772,2.023436267692308,1.9470962310769233,1.9372076841538464,2.252809812076923,0.41237881615384614,0.45204296438461533,1.6690198477692308,0.6840253102307692,1.728452781923077,1.9682785303846158
IFI44L,6.731774579,6.961658110384617,7.151323891384615,7.410752520846154,7.187960764153846,7.335446441230768,7.407076488692307,5.716355433615385,5.838422617615383,6.832210866692307,6.934692140692308,5.666066076538462,6.533117645846153
CLU,3.3069070853076923,3.079328992769231,2.824703360846154,2.732746136230769,3.714909711846154,3.754469756538462,3.597854982153846,3.08269099623077,2.8374426000769235,3.453228361076923,3.833275102,4.78603994246154,4.499671587769231
MALT1,4.221875728692308,3.70354959576923,3.863500016846154,4.092644231076923,3.7009379018461535,3.6838925930000004,4.042984615076923,2.892670665461538,1.9326348488461538,3.9829205944615387,3.8165578346153852,3.9891896459230773,4.160668479384615
CHL1,4.640752778230769,4.07339786376923,3.768433360461538,3.8169134903076927,3.9350977569999994,4.21563494876923,4.426155190538462,3.4334430986923077,2.5065848012307694,4.083190928615385,3.6911745960769236,4.757021650692307,4.8696298815384615
CCDC88A,1.867092633692308,1.8453928735384613,1.520924580692308,2.2604923726153845,2.1258560433076923,2.097025879307692,2.820993420923077,0.6032591446153847,1.320046902,0.8625276338461538,0.9311293804615386,1.8189658462307696,1.915935647923077
YIPF5,3.542904059076923,3.2618340966923074,3.5613861470769232,4.241185188153847,4.5483216596923075,5.025073098461538,3.5442251107692306,4.494731085230769,4.605745472692307,3.454065254,4.465636757307693,5.021772044692308,4.6271959381538466
NTRK2,3.0717188203076926,2.5593014321538456,3.5353277430769237,4.023258354923077,3.7721486911538458,4.121228581692308,3.8512927118461535,3.8375391349230767,2.994618493076923,3.123066513307693,3.3640672677692303,2.049136332923077,2.735651244
PTPN11,4.160668479384615,3.2004696664615384,3.2544901521538465,5.177243522846154,4.792574994,4.777115796153846,3.847927797,4.666757035,4.482711832846155,3.556369368153847,4.660809179538462,4.2660718058461535,4.572124807
COMP,3.261481179615385,5.488220251846153,4.844866147153845,4.618578684153847,5.164996640230769,5.230581287692307,4.522117922461539,4.8994984243076924,4.648448061,4.643696615923077,5.422816056230768,3.82125820623077,5.005755024
KDELR3,3.3390545030769228,3.902916457846154,3.9542851156153844,4.8513611206923075,3.761925573384615,3.8888660343846153,4.189821602923077,4.105264384307692,3.5856872744615376,2.6784906255384615,2.8901992956153846,2.8467318506153845,3.1916373726153844
GLYR1,2.231823502538462,3.631285955076923,3.8317358441538456,3.8329048987692307,3.521906159,3.934463992769231,4.374175159769231,3.6929705972307696,2.9665666191538467,3.4760243817692307,3.3832638594615383,2.315691141,3.0220655578461546
WIF1,3.184273071153846,4.497470625461538,4.177253635923076,4.033483384153846,4.017511096923077,3.894599113461538,4.287609299153847,3.5555569728461545,3.1630873409230773,3.7900748049230777,3.7417324764615385,2.2120157693846156,4.355257139846153
IGFBP4,5.776703204153847,7.3516882513846165,7.628486172538463,7.530769463692308,7.724215416461538,7.713346674384615,7.62129592,7.659323378153847,7.314791998,7.559129508076925,7.649892942384616,6.348000406384616,6.605862316153847
ZNF107,3.818077353,3.477139960153847,3.4664567003076923,3.667493243,3.7681373463076926,3.532330686,3.8142877353846156,2.5577097073846153,1.7676019932307687,3.626443548076923,2.9722256789230768,3.7687855693846157,3.928385719461538
IL24,2.1258560433076923,1.8568184993846157,3.3299250143846155,2.3194762823076926,2.4177900138461537,2.6926533818461538,1.8443787981538464,2.110235860384615,3.059709069384615,3.655123731,3.5073004798461542,2.6805815219999998,2.1633658526153847
TFPI,1.5091439786153846,1.6838053755384617,2.2200649276153848,2.199361443230769,1.8280600067692307,1.8376936146153846,3.6350585996153844,1.9740376507692308,1.8673976163076924,2.3838940518461538,2.3148081470000004,1.0373458682307695,1.5213625405384616
PTP4A1,3.4143639743846155,2.887351189538461,3.121363529692308,4.732148390615384,4.047658751538462,3.7309076375384618,2.87086350823077,4.302693603461538,4.472263312076922,3.9942945867692305,4.205086410692308,4.214487367307692,4.375813159769231
RAP2B,3.5295871456153844,4.146084128076923,3.604667308615384,3.222517171846154,3.672301112846154,4.339699548769231,3.5353277430769237,3.5054923754615386,4.035819367615385,4.016429420923076,3.9900166378461543,5.689175675615385,3.6932777409230777
SPARC,6.194706623076924,7.409408674230769,7.512657547,8.015490173076923,7.398679590153846,7.534263463307694,7.857746380384616,7.543410015384615,7.273545588769232,6.817921714230769,7.195322364000001,5.857487449384616,6.928808044461539
CCNE2,4.354583704384615,3.841193784461538,3.280773302,4.519609684230769,4.026769483307692,3.3921946873846163,4.086634794769231,4.091021457307692,2.518118559384615,3.0561114191538463,2.7542395196153846,3.609709744230769,3.372325343230769
LOC100506558,4.756426210923077,4.518905825230769,4.393325829307693,4.789579144538463,4.157985499846154,4.7305659449999995,5.195457659846155,3.4863838744615383,3.5661393372307697,3.6035134568461533,3.1389789930769227,4.029286002615385,4.24715725576923
CCL21,1.8422565234615385,2.0064094150769227,2.0408170543076922,1.9312763036153848,1.971018787230769,1.9350089520000002,3.9534139036923084,1.5305859866923077,2.8084656903846152,1.9455081456153847,1.8476865401538463,2.2391197995384617,1.9769632996153848
CXCL8,3.3883015140000006,4.109449700153847,4.680484284,4.211032843615384,4.6318210785384615,4.454744433846154,3.379828380384615,4.251710859153846,5.236535590000001,4.858620066384615,4.8818306708461545,5.398138353538461,4.462063262076923
AHSA2,3.4737681227692296,3.145832694923077,3.3041038279230768,3.230604725384615,3.139333031846154,3.312981041076924,3.7065917740769234,1.936712706076923,1.9022600798461542,2.573863373230769,2.1822264455384617,3.208180903615384,3.456990611461539
LOC101926921,3.748297133923077,4.702029907,4.917218418153846,5.060975877846153,4.696915150384616,4.7904706592307695,5.412576337615385,5.113914182,4.604814024076923,4.533530631153846,4.752372241461538,3.081915337615385,4.338589870307692
LIPG,3.734269982076923,3.5956882589230776,3.2662125345384614,3.7359877324615383,4.5525217172307695,4.0098313931538465,3.469186563615385,4.052615491923077,3.949043804538462,5.21764693353846,5.170327690076922,4.4985704726923075,4.177253635923076
CIR1,3.457312278153847,3.3781494712307687,3.207462900923077,3.5329733757692305,3.5474402559999993,3.7708220450000005,3.509955386846154,2.2965023779230767,1.7632964365384614,3.341958154,2.4597145269230767,3.4652438647692305,3.5471059709230772
CHRDL1,2.150218914,1.9178413384615387,2.85383987176923,3.2044588602307686,3.144644443615385,3.5158087953076924,3.861477493538461,3.366187048461538,2.678842722615385,2.5314635127692307,2.5558894235384617,1.9140816301538461,2.833599889461538
SQLE,1.8449001899999997,1.4676688327692309,2.023436267692308,2.958025357230769,3.0948777632307696,3.443762754384615,1.9605016402307693,2.9028779120769235,2.665232846846154,2.163968189923077,3.0144867383076925,2.7439189473076926,3.0766041391538463
DTL,4.975784413769231,4.329640865076923,3.7681373463076926,4.660005534615385,4.6894652059999995,3.973476091846154,4.3606540471538455,4.775615235923078,3.531015227769231,3.3381629300769236,3.048042586538462,3.8123291654615374,3.757675347384615
ITIH5,3.2194757017692313,4.2136399632307695,4.409661202384616,4.542687310923077,4.024065707307693,4.287100369538461,4.465636757307693,4.250819223692308,3.8009830374615388,3.2888279199230768,3.6765063973076924,2.535396854153846,3.460822430307693
CD248,5.9917590295384615,6.810565611846154,6.834215576615384,7.0501888900769245,6.733571145846155,6.792933449153846,7.30453157746154,7.236708302461538,6.661150959846154,5.641280966769231,6.2644377946923075,5.513324938615384,5.854585358538461
GUSBP9,2.1604187962307693,2.261990964384615,2.2837576854615382,3.0233223646923073,2.661289820615385,1.2684149027692304,2.5558894235384617,2.8879566348461534,2.4249810303846155,2.796863394153846,2.755811085076923,1.2403796950769232,1.572914869846154
DSC2,6.575110815769231,5.886013118384614,4.627736913923077,5.825459687384617,5.502140115846152,5.131242281,5.066399365692307,4.5299335037692305,5.724779355,6.107649125461538,6.070689069076924,5.889156474000002,5.670024305538462
ME1,2.549217201153846,2.5311887493076926,2.978133156769232,2.2400434515384617,4.0864028949230775,2.4978313200769233,2.143737872307692,2.4287058281538467,2.5099390412307687,2.1885208870769235,2.1144466460769236,3.4084817119230775,1.9200994126923079
THOC2,5.129926230615384,5.250371217461539,5.229130727384615,5.333156422153847,5.398138353538461,5.25580629923077,5.244975006,3.7975294610000008,3.5339074303076923,5.053856500769232,4.584165152461538,5.095366139999999,5.117785202999999
SERPINF1,4.657840871461539,5.735157207,6.443405337153845,6.393584854076924,6.257180018461539,6.610386156846152,6.623034244769229,6.559304080076923,5.90846508376923,5.556142790615384,5.955141824615383,5.2746136496923075,5.597915237230769
OSMR,1.3196963258461538,1.6714944493076922,1.6421966897692308,2.8445371923076923,2.901958817538462,2.879458881846154,1.5622257785384617,2.7827091506153843,2.640721906153846,2.207477641384615,3.0077437930769233,2.3785584404615387,2.0828666026923077
LOC101928916,4.968897910230769,6.3091864765384615,6.424619736615385,6.314442985846155,6.737059651461539,6.754248385923076,6.954613564307692,6.423295496846153,6.502935826769231,6.645113644461538,7.06990429023077,5.439101078307692,5.950523883000001
MT1M,2.1190087343846153,2.4990770002307694,2.9823954550769236,2.8289359725384617,2.5152535066153847,2.704335525307693,3.691425752846155,3.4848388703076925,2.867808669153846,3.27320319,3.7456622686923073,1.7848329428461538,2.4284254091538466
STC1,4.039315968076923,5.368101548538461,5.992272057076923,5.032492331,5.394676241461538,5.9732411579999996,4.913710193923078,4.977953183461537,5.911134177307692,6.218983726615385,5.814366254923077,5.356452017846154,5.277846364307692
CXCL11,3.4741594986153848,2.2320931294615387,3.759643596538462,2.875841672384616,4.240415803538462,4.063555712538461,3.083786687538461,3.0668093517692308,2.6646337104615387,3.3664850046153845,3.7479739070769233,3.986248863923076,3.643169827769231
IGFBP5,6.4323687502307685,6.766277870076921,7.238763486846154,7.382538282846154,6.874041059307691,7.264549551000001,7.44727081123077,7.04208933823077,6.361046223769232,6.0240763878461525,5.984020215923077,5.695565229076924,6.194706623076924
ALDH1A3,4.8633029315384615,5.958932865230769,5.535724037692308,5.273908737615384,5.959610056230769,5.721183637076924,5.3953050023846165,5.803395713692307,6.545503712307691,6.877657489076924,6.648475816230768,6.496769092999999,5.9750402380769225
TM4SF1,5.092955594076923,5.463112567692307,5.557289052538461,5.101550610076923,5.580737258153846,5.544726473307692,4.928710838615384,5.394139349692308,6.435758521153844,6.347350016769231,5.976274063538463,6.947465053307694,5.956148688076922
EHF,4.058831366846154,2.766266621846154,2.7629733744615383,4.043316795615385,3.0919114811538466,2.6057142158461537,2.8982811784615383,2.0793422096153846,2.6084992819230766,3.540968724923076,3.0806024696153846,3.126452646846154,3.7213867196923074
RHCG,5.478949471076924,6.14549944823077,5.797431107923076,5.148500545153846,5.3052388349230775,5.4741350540000004,5.138448436076923,5.536881815615384,6.876966764923078,6.406273078846154,6.472574737538462,6.650599710076923,6.044447454384615
LAMC2,4.198724535,4.425055745076923,4.226927577692308,3.8561621042307688,4.482454049076924,4.098024434,3.7721486911538458,4.224643472076922,4.898658735615385,5.448989200692306,5.526972174076922,5.278250186076923,4.880039011230769
CCDC91,4.332691792076923,4.0968644186923076,4.109858634538462,4.289991839384616,4.248823232846155,4.261054360846154,4.2753541404615385,2.7877562325384613,2.7149192752307694,4.379111879615384,3.5914714436153847,4.338938390076924,4.413548255615385
SERPINB4,7.288655699307692,8.060985408,8.437971384230767,7.443828041692307,8.551800533615385,8.461299292615383,7.405674906307691,8.220283555384615,8.31135088876923,8.713169049692308,8.27013997976923,9.159324274153846,9.005499976615383
DAZAP2,3.766082871,3.868283149,4.436016198307692,4.560397081307693,4.598020955769231,5.250371217461539,3.6653823932307694,5.052049301538461,5.205699300692308,3.7985873491538458,4.1767589063076915,5.181500548846154,4.480738984692308
APOBEC3A_B,7.286111631461539,7.562534264384615,6.912033043538462,6.804561855153846,7.293283785153847,6.803385027000001,6.71850807,7.179005160000001,7.857746380384616,8.542675744384614,8.068308408076923,7.964538367307692,7.945256260923078
PTGFR,2.817394111230769,4.208132197307693,4.020751606923077,4.404114787153845,3.978985397307692,3.9134731693846145,4.411957668538461,4.367925507000001,3.6013711027692303,3.474689416923077,3.5989071916923074,2.595449548153846,3.4306511738461536
CSGALNACT1,2.2708567425384616,2.735651244,3.495105639,3.72396888076923,3.086150156307693,3.8577297967692306,3.641856636076923,2.9873282551538463,2.9155503215384613,3.2293716498461533,3.6286391022307694,1.9088074486923077,2.906944757230769
MAN1C1,3.2143613463076925,2.8839761368461536,2.9284394948461534,3.573801320615385,2.9911445316923073,3.1946375621538463,3.518210568769231,3.3640672677692303,2.7711081963076927,2.1513501831538457,2.4150982620000003,1.5434711600000002,2.495296561769231
POLI,2.7810265924615383,2.561366536153846,2.9385391450769234,3.1338226429230764,3.1024697058461537,3.037006320153846,3.041264813230769,1.7472293153846152,1.2566035473846155,2.893386968076923,2.7490636766153846,2.309390715384615,3.1271465790769235
MFAP5,1.7141200764615385,1.5237726271538463,1.9615910156153844,2.6484112696153845,1.5224754539999998,1.9508031594615385,2.7129195238461534,2.462735832769231,1.0745575576923077,1.4127530343076924,1.646054984153846,0.7944527844615386,1.4599566669230768
PTN,3.1839256100769235,3.5680205011538457,4.220990987692307,4.518642019846153,3.5035890175384616,3.627325758307692,4.489307356615385,3.200097324307693,3.055564870076923,2.7206294063846155,3.255482642076923,2.9718068601538468,3.1630873409230773
COL1A1,9.181087420076924,10.116430882307693,10.266466244615383,10.761571996153844,10.195992819999999,10.464687162307692,10.302784545384615,10.322492193076924,10.110969044615386,9.729294175384616,10.116430882307693,8.76986946176923,9.211872794307693
MCM10,3.3679929235384614,2.919655894153846,2.598442606923077,2.6715365577692305,3.026544123230769,2.7200200903846152,2.684416479,3.8329048987692307,2.4716846663846157,2.019654303076923,1.7104888441538462,2.8640680970769234,1.942756422846154
LOC100287387,2.5401387346153848,3.6358695036153845,4.006755059461538,4.3166482940769235,3.868283149,3.9074047897692306,3.837250846769231,4.484419249769231,3.997100408307692,3.978594484692308,4.247345266461539,2.7471252626923075,3.359419080923077
GBP1,4.791736996846153,4.751746884307693,4.424613544153846,4.67121339,4.607231029692307,4.2801203008461535,4.731146252692308,3.2348630911538456,2.982833269,3.9868533261538466,4.197062099615384,3.9534139036923084,4.471356627
CENPU,5.625257719153846,5.363980983846154,5.111907007999999,5.453245024461539,5.477677598307692,5.410301716000001,5.6502168486153845,4.778366495076924,3.878581927384615,4.46891534876923,4.119645094999999,5.140884421307693,5.198734542461538
CTSK,5.518467497307692,6.47184999476923,6.990281932384615,7.287093142461539,6.481108027846154,6.951659044538461,6.941055893307691,7.181699425076924,6.752882416923076,6.130075080461538,6.609228520230769,5.507691534076923,6.2412034770769225
